Plant ID,year,Plant name (English),technology,total_capacity,production,emissions
P100000120246,2026,Shiheng Special Steel Group Co Ltd,BF-BOF,4650.0,3813.0,8007.3
P100000120246,2027,Shiheng Special Steel Group Co Ltd,BF-BOF,4650.0,3813.0,8007.3
P100000120246,2028,Shiheng Special Steel Group Co Ltd,BF-BOF,4650.0,3813.0,8007.3
P100000120246,2029,Shiheng Special Steel Group Co Ltd,BF-BOF,4650.0,3813.0,8007.3
P100000120246,2030,Shiheng Special Steel Group Co Ltd,BF-BOF,4650.0,3813.0,8007.3
P100000120247,2020,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2021,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2022,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2023,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2024,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2025,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2026,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2027,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2028,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2029,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120247,2030,Shandong Shouguang Juneng Special Steel Co Ltd,BF-BOF,2850.0,2337.0,4907.7
P100000120248,2020,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2021,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2022,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2023,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2024,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2025,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2026,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2027,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2028,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2029,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120248,2030,Shandong Luli Steel Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120249,2020,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2021,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2022,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2023,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2024,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2025,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2026,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2027,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2028,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2029,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120249,2030,Shandong Fulun Iron and Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120253,2020,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2021,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2022,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2023,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2024,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2025,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2026,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2027,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2028,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2029,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120253,2030,Yantai Walsin Stainless Steel Co Ltd,EAF,1400.0,1022.0,511.0
P100000120254,2020,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2021,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2022,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2023,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2024,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2025,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2026,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2027,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2028,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2029,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120254,2030,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,BF-BOF,5001.0,4100.82,8611.722
P100000120256,2020,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2021,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2022,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2023,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2024,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2025,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2026,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2027,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2028,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2029,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120256,2030,Baoshan Iron and Steel Co Ltd Headquarters,BF-BOF,19800.0,16235.999999999998,34095.6
P100000120258,2020,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2021,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2022,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2023,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2024,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2025,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2026,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2027,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2028,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2029,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120258,2030,Shanxi Taigang Stainless Steel Co Ltd,BF-BOF,12460.0,10217.199999999999,21456.12
P100000120259,2020,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2021,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2022,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2023,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2024,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2025,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2026,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2027,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2028,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2029,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120259,2030,Shanxi Zhongyang Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120260,2020,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2021,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2022,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2023,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2024,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2025,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2026,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2027,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2028,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2029,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120260,2030,Lvliang Jianlong Industrial Co Ltd,BF-BOF,1400.0,1148.0,2410.8
P100000120261,2020,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2021,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2022,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2023,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2024,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2025,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2026,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2027,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2028,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2029,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120261,2030,Shanxi Xintai Iron and Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120264,2020,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2021,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2022,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2023,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2024,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2025,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2026,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2027,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2028,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2029,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120264,2030,Shanxi Tongcai Industry and Trade Co Ltd,BF-BOF,2780.0,2279.6,4787.16
P100000120265,2020,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2021,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2022,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2023,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2024,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2025,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2026,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2027,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2028,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2029,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120265,2030,Changzhi Xingbao Steel Co Ltd,BF-BOF,1900.0,1558.0,3271.8
P100000120266,2020,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2021,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2022,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2023,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2024,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2025,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2026,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2027,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2028,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2029,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120266,2030,Shanxi Hongda Iron and Steel Group Co Ltd,BF-BOF,2300.0,1886.0,3960.6000000000004
P100000120267,2020,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2021,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2022,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2023,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2024,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2025,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2026,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2027,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2028,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2029,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120267,2030,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,BF-BOF,1150.0,943.0,1980.3000000000002
P100000120268,2020,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2021,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2022,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2023,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2024,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2025,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2026,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2027,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2028,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2029,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120268,2030,Shanxi Gaoyi Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120269,2020,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2021,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2022,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2023,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2024,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2025,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2026,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2027,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2028,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2029,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120269,2030,Licheng Taihang Iron and Steel Co Ltd,BF-BOF,1700.0,1394.0,2927.4
P100000120271,2020,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2021,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2022,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2023,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2024,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2025,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2026,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2027,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2028,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2029,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120271,2030,Shanxi Zhongsheng Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120272,2020,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2021,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2022,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2023,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2024,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2025,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2026,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2027,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2028,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2029,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120272,2030,Xiangfen County Xinjinshan Special Steel Co Ltd,BF-BOF,2200.0,1804.0,3788.4
P100000120273,2020,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2021,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2022,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2023,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2024,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2025,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2026,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2027,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2028,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2029,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120273,2030,Jincheng Fusheng Iron and Steel Co Ltd,BF-BOF,4600.0,3772.0,7921.200000000001
P100000120274,2020,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2021,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2022,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2023,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2024,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2025,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2026,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2027,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2028,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2029,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120274,2030,Shanxi Jianlong Industrial Co Ltd,BF-BOF,4750.0,3894.9999999999995,8179.499999999999
P100000120275,2020,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2021,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2022,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2023,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2024,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2025,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2026,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2027,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2028,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2029,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120275,2030,Shougang Changzhi Iron and Steel Co Ltd,BF-BOF,3600.0,2952.0,6199.2
P100000120276,2020,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2021,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2022,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2023,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2024,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2025,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2026,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2027,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2028,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2029,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120276,2030,Jinye Iron and Steel Group Co Ltd,BF-BOF,950.0,779.0,1635.9
P100000120277,2020,Pangang Group Panzhihua Steel Vanadium Co Ltd,BF-BOF,5900.0,4838.0,10159.800000000001
P100000120277,2021,Pangang Group Panzhihua Steel Vanadium Co Ltd,BF-BOF,5900.0,4838.0,10159.800000000001
P100000120277,2022,Pangang Group Panzhihua Steel Vanadium Co Ltd,BF-BOF,5900.0,4838.0,10159.800000000001
P100000120277,2023,Pangang Group Panzhihua Steel Vanadium Co Ltd,BF-BOF,5900.0,4838.0,10159.800000000001
P100000120277,2024,Pangang Group Panzhihua Steel Vanadium Co Ltd,BF-BOF,5900.0,4838.0,10159.800000000001
P100000120277,2025,Pangang Group Panzhihua Steel Vanadium Co Ltd,BF-BOF,5900.0,4838.0,10159.800000000001
